-0.1, 1.9999999999999996
-0.09622641509433963, 2.0166666666666666
-0.09245283018867925, 2.0166666666666666
-0.08867924528301888, 2.033333333333333
-0.0849056603773585, 2.05
-0.08113207547169812, 2.0666666666666664
-0.07735849056603775, 2.083333333333333
-0.07452830188679246, 2.0999999999999996
-0.07075471698113209, 2.1333333333333333
-0.0669811320754717, 2.1499999999999995
-0.06415094339622641, 2.183333333333333
-0.061320754716981146, 2.233333333333333
-0.05754716981132077, 2.3
-0.05471698113207547, 2.3499999999999996
-0.05377358490566038, 2.4
-0.0509433962264151, 2.4666666666666663
-0.04905660377358491, 2.5333333333333328
-0.046226415094339626, 2.583333333333333
-0.04433962264150945, 2.6499999999999995
-0.041509433962264156, 2.7166666666666663
-0.03867924528301887, 2.7666666666666666
-0.03584905660377359, 2.7999999999999994
-0.03301886792452831, 2.833333333333333
-0.029245283018867918, 2.883333333333333
-0.025471698113207555, 2.916666666666666
-0.020754716981132085, 2.9333333333333327
-0.0160377358490566, 2.9499999999999993
-0.010377358490566035, 2.966666666666666
-0.004716981132075471, 2.9833333333333325
0, 2.9999999999999996
0.0037735849056603765, 2.9999999999999996
0.008490566037735847, 2.9999999999999996
0.012264150943396224, 2.9999999999999996
0.016981132075471722, 3.0333333333333328
0.02075471698113207, 3.0333333333333328
0.024528301886792447, 3.0666666666666664
0.028301886792452824, 3.0999999999999996
0.03301886792452832, 3.1499999999999995
0.0367924528301887, 3.1999999999999993
0.04056603773584905, 3.2666666666666657
0.04339622641509436, 3.333333333333333
0.04622641509433961, 3.3999999999999995
0.04905660377358492, 3.466666666666666
0.0528301886792453, 3.566666666666666
0.05471698113207549, 3.6499999999999995
0.058490566037735836, 3.7333333333333325
0.061320754716981146, 3.7999999999999994
0.06509433962264152, 3.8333333333333326
0.06886792452830193, 3.849999999999999
0.07452830188679246, 3.899999999999999
0.08018867924528303, 3.9333333333333327
0.0839622641509434, 3.9499999999999993
0.0886792452830189, 3.966666666666666
0.09339622641509437, 3.9833333333333325
0.09622641509433963, 3.9833333333333325
0.09811320754716982, 3.999999999999999
